0.008406481826930986,0.008406481826930982,0.00956005839272725,0.009591483115236431,0.006509432703960638
0.02968534378343295,0.0296853437835458,4.756543745228223e-5,5.450217427537942e-5,0.0024490199884465214
0.04183951261435157,0.04183951261412842,0.01117138282632583,3.241089977013929e-5,0.0005280682833637148
0.022670968975895163,0.022670968976001647,0.024101155010977707,2.8072302637544563e-5,6.763636776128119e-5
0.00555350060968179,0.005553500609688263,0.025187641790603118,0.0006575322580399477,2.1517914930498833e-5
0.00247349733222809,0.002473497332225061,0.015306028887756161,0.015665620250029016,1.3307381070040496e-5
0.0007427186107994968,0.0007427186108002942,0.01536230378653126,0.004349290375207927,3.366123012790814e-6
0.0005497529029977543,0.0005497529029979751,0.0025041817622402157,0.02331710257427192,8.317550245326693e-6
0.001254856901647464,0.0012548569016473067,0.003711854531144381,0.0006582644776697126,1.1522953433897656e-5
0.0009242196907519966,0.000924219690751714,0.0014570172873402587,0.026281171029082714,6.407300862892142e-6
0.0006400242111001209,0.0006400242111002141,0.001075491837160543,0.003400114658111256,3.867169331842414e-6
0.0023509762881908833,0.0023509762881909384,0.000798646929801379,0.0019543228842786044,5.270518783658148e-6
0.0035951660843452178,0.003595166084345698,0.0004645282743012975,0.013823399369862245,2.995742085032545e-6
0.004919733674165832,0.00491973367416546,0.0003258711594890224,0.0012256225400106655,5.427043887881488e-6
0.004115452242058905,0.004115452242058556,0.0002399736610226137,0.000758953982404833,5.546824006323286e-6
0.006934525720944181,0.006934525720944401,0.00023821621536868165,0.0019024178595739149,1.3584453901757123e-5
0.004357042102763885,0.0043570421027639954,0.0006466968982332305,0.002499256579060536,4.915469170798312e-6
0.006006781686841732,0.0060067816868417485,0.0005414323396541801,0.000842364618306913,2.323862171231956e-6
0.005364958125550029,0.0053649581255498105,0.0005508563469682634,0.0007715954095619038,5.726251722841894e-8
0.006690816808955235,0.006690816808955377,0.0005323015990237256,0.0007509043968749769,2.1330946832544354e-6
0.006637779191088701,0.0066377791910886925,0.0005498619249049545,0.0005032417011925776,4.558473550786765e-6
0.0071034947449828585,0.007103494744982907,0.00045311152809209704,0.0005037675319843363,4.432052402464124e-6
0.007298699022692895,0.007298699022692878,0.001200928828692091,0.00043748735320702436,1.3356986734676862e-6
0.007689096641787232,0.0076890966417871775,0.0006195278899278819,0.0003173495217690347,4.077039509332523e-6
0.008087057182981154,0.00808705718298123,0.0010704245312222218,0.00012616553413858048,0.0020692667720332725
0.008357864648806465,0.008357864648806402,0.0046375875543596635,0.0002122101301052106,0.013921623113760717
0.009151680279442307,0.00915168027944227,0.001760830583297144,9.684476736800712e-5,0.0002693704509538415
0.00937288173470955,0.009372881734709576,0.0014694318199101138,0.00018679388450491548,7.12225493207098e-5
0.009817885379231197,0.009817885379231178,0.0022072352109008234,0.00015483263334939513,4.088739063309599e-5
0.010509102397771865,0.010509102397771933,0.0024037670965821522,0.0002908311428514829,3.985971490753189e-5
0.011047785828659288,0.011047785828659298,0.004834298954714589,7.580203368617931e-5,3.755419184054996e-5
0.011333758636418617,0.011333758636418603,0.0019036085570226298,7.850386982965685e-5,3.636642026512583e-5
0.0116736980818791,0.011673698081879104,0.0020923406776760657,0.00029710409929506395,7.235410306314235e-5
0.012294432106239855,0.012294432106239827,0.0023413756552367153,0.000436997872754125,4.0253824774273566e-5
0.012671119696272829,0.01267111969627284,0.0034325304915139316,0.00011467203304050884,0.016103136058343202
0.012902097640433725,0.0129020976404337,0.0027349948973971884,0.00036440722487033353,0.010624422999356708
0.013112433558059747,0.01311243355805977,0.0027954301185165826,0.0003328814999162327,0.00041545204940970313
0.013289715132736198,0.013289715132736215,0.0023575601791924984,0.00031899684043973326,0.0001895709239362134
0.013729439009623493,0.01372943900962353,0.0035435908219562857,0.00010579119266358134,9.841594230163657e-5
0.014170935134545494,0.014170935134545462,0.0036793572036881122,0.00033038599385763106,0.00011183496157959641
0.014555644393822016,0.014555644393821992,0.00334319334440433,0.00016571881269224613,0.00012466540525904213
0.01511584301177042,0.015115843011770458,0.003134735003164314,0.0003030016414654586,9.240628526040325e-5
0.015270366552903149,0.015270366552903154,0.003518340094013368,0.000307030551956765,0.00010305600888355082
0.01574913698838089,0.015749136988380895,0.0035639545644726243,0.00036765595089636115,0.00014156912809967225
