1.505758853,0.982612138,1.995318094
0.00027078,0.003175858,0.000422302
0.000157147,0.004845851,0.000427425
0.000180818,0.006088386,0.000563534
0.00023518,0.007201515,0.000687237
0.000244293,0.00856236,0.000817735
0.000266563,0.009910791,0.000944618
0.000299116,0.011351987,0.001078487
0.000324984,0.01295572,0.001241714
0.000372731,0.014220408,0.001350675
0.000325361,0.01543372,0.001520726
0.000456385,0.016955355,0.001664993
0.000429036,0.023520852,0.001786926
0.000483805,0.026931375,0.001880367
0.000500109,0.027024497,0.002065101
0.00058925,0.029239423,0.00219652
0.000607283,0.032041605,0.00229791
0.000598674,0.032253787,0.002573559
0.00069111,0.034664813,0.002721681
0.00069305,0.037067601,0.002730896
0.000659597,0.038229082,0.002777848
0.000683525,0.0405183,0.002990884
0.000760868,0.042059062,0.00310879
0.000775411,0.043377712,0.003171313
0.000807123,0.046421572,0.003276005
0.000772533,0.046657224,0.00341608
0.000915742,0.050060187,0.003587346
0.000974312,0.051056988,0.00363599
0.000969841,0.053435384,0.003715562
0.000935085,0.054836523,0.003880998
0.001005027,0.120983287,0.004053247
0.001004579,0.044357362,0.004151958
0.001098909,0.047913813,0.004282265
0.001097345,0.062525657,0.004326842
0.001141578,0.064488939,0.00442109
0.001259046,0.065778741,0.1036133
0.00120995,0.06781795,0.003591163
0.001074123,0.069708454,0.003680539
0.000887115,0.071637248,0.00374269
0.001317976,0.0731224,0.003744497
0.001311446,0.074877967,0.003893918
0.001230417,0.077211768,0.003984738
0.001389966,0.078806183,0.004237445
0.001518461,0.080388355,0.004180066
0.001526227,0.141898554,0.004231908
0.001510013,0.063218806,0.004493266
0.001411293,0.084496136,0.004550601
0.001659948,0.088139891,0.004766552
0.001398836,0.089615517,0.004813629
0.001526051,0.091919131,0.004916202
0.001783794,0.092683069,0.005047004
0.001749592,0.095302515,0.005157005
0.001874464,0.097192901,0.005395911
0.00192815,0.098921263,0.005259803
0.001814428,0.170057291,0.00538837
0.001690251,0.077270391,0.005372115
0.001852032,0.096397474,0.005359294
0.001981793,0.10674571,0.005487093
0.002069333,0.108165403,0.005662241
0.002089694,0.109722099,0.007605113
0.002138193,0.111400258,0.007747612
0.001998074,0.113554431,0.008107446
0.002027021,0.115992258,0.008148758
0.001505347,0.178776518,0.00829616
0.001918039,0.089878163,0.008718192
0.002173599,0.121101683,0.008639352
0.002371243,0.122909309,0.008621294
0.002274437,0.124789809,0.008581767
0.002152374,0.127048931,0.008651599
0.0024585,0.12848805,0.008711221
0.002421559,0.130804399,0.008915646
0.002593712,0.185463905,0.009158289
0.002673212,0.111902375,0.00936568
0.002655717,0.135369393,0.009589634
0.002324927,0.137671247,0.009845462
0.002023765,0.139175249,0.009809934
0.002698892,0.141057164,0.00999324
0.002881258,0.142892573,0.010034512
0.002707266,0.198949847,0.009971526
0.003095575,0.12419562,0.010456274
0.002733015,0.148417011,0.010315279
0.002960214,0.149895924,0.010622562
0.002749876,0.152071608,0.010530785
0.002606781,0.152961041,0.010850869
0.003018376,0.156060009,0.010929273
0.002806316,0.189706753,0.010946183
0.002646813,0.158967825,0.010940185
0.003289543,0.161174895,0.010990328
0.002861268,0.163176826,0.011316886
0.003284371,0.164580973,0.011487862
0.00255458,0.167002103,0.011433973
0.002755899,0.200507337,0.011482727
0.003023825,0.170091847,0.011904126
0.003408,0.172388274,0.011975684
0.003239223,0.173791334,0.012252426
0.003486875,0.176366745,0.012270434
0.003049561,0.235755438,0.012299733
0.00330907,0.154142535,0.012192004
0.003747203,0.181913851,0.012459068
0.003211736,0.183109801,0.012921881
0.003258966,0.184489671,0.013097155
0.003837011,0.187028693,0.013312865
0.003561551,0.220372495,0.013325945
0.003523035,0.190385338,0.013415437
0.003832769,0.191586285,0.01316503
0.003813822,0.19481113,0.013336814
0.003762652,0.195638784,0.013821839
0.003855753,0.229439217,0.014092001
0.004335755,0.199853016,0.014118955
0.003528493,0.201456084,0.013816363
0.00380482,0.203134553,0.014181467
0.003981278,0.205227343,0.014451661
0.004012759,0.238937448,0.014580165
0.003287844,0.209144431,0.014820404
0.003982042,0.210202173,0.0150929
0.003582804,0.21157503,0.014781427
0.004057286,0.26576161,0.015067044
0.003420717,0.197455769,0.015016051
0.003780754,0.218124333,0.015030968
0.004070114,0.219850009,0.015465088
0.004250978,0.2213224,0.083675834
0.003898581,0.254502214,0.011318968
0.003600858,0.225607704,0.011717891
0.003976624,0.22658691,0.01175848
0.003312192,0.228710935,0.011744312
0.004691349,0.269293516,0.011968068
0.004359074,0.226701099,0.011937715
0.004182991,0.233933678,0.01219258
0.00481243,0.236166956,0.012194066
0.004244692,0.284914477,0.015940841
0.003134442,0.225639756,0.016614238
0.004185211,0.241396533,0.016879771
0.00322356,0.244073348,0.017203171
0.004626417,0.294423113,0.017158623
0.004228747,0.230827559,0.016952444
0.004629059,0.249382992,0.017060865
0.004440318,0.250633143,0.017353153
0.004554587,0.296866026,0.018185904
0.003952038,0.242306439,0.017682905
0.004521741,0.254885943,0.017487821
0.004267546,0.258425746,0.017672518
0.00461486,0.29306884,0.018428196
0.004906561,0.261660308,0.018619419
0.004644423,0.264491124,0.018172325
0.004572023,0.265234406,0.018160611
0.004718072,0.298596267,0.01844762
0.004649426,0.26956732,0.018875538
0.004250508,0.270498516,0.018745722
0.004816505,0.326974635,0.018744293
