584.8377258300783,907.7647033691412,3132.0846655273426,10071.378314453399,12812.925624413916,252.71986389160156
569.3164672851559,932.6303375244165,2074.783164062499,6736.3782548834915,12508.004335351347,236.8562469482422
575.4725402832029,927.3490356445321,2268.315341796875,8426.043343751082,16102.014280566493,240.40078735351562
567.3565856933593,927.3490356445343,2273.366149902345,8030.375375488541,15675.721995410631,239.11505126953125
581.8121398925786,945.3320037841797,2304.4710742187503,8030.37537548872,15249.429710254768,239.67990112304688
565.7586364746101,939.3133209228521,2397.9757836914077,8030.37537548872,17591.44413789054,239.4592742919922
573.0419311523441,932.3225372314532,2343.4522583007856,7810.166323730714,17538.712497265828,237.843505859375
563.8965881347656,942.1762176513672,2380.2721655273476,7060.0055742195855,17485.980856640635,236.29934692382812
563.4381408691406,916.8249206542948,2305.135979003907,6910.335104004208,17433.249216015443,232.31968688964844
565.9082641601562,916.2829498291012,2304.4710742187503,6910.335104004208,17913.896317144252,238.85362243652344
569.121893310547,928.4341461181633,2352.004038085938,7034.905721191456,34235.02917146495,243.3452911376953
568.9338623046875,925.3757141113269,2312.826606445314,7060.0055742202685,35375.769062690495,243.95166015625
562.5253601074222,915.0716766357422,2305.135979003907,7034.905721191456,35039.90949238288,240.21670532226562
567.4643981933594,917.9243438720717,2312.826606445314,7034.905721191456,34704.049922069156,241.4348907470703
566.0839965820314,915.2580139160165,2307.5246752929693,6959.0846616212475,34368.19035175544,239.67762756347656
565.9082641601562,913.2270965576193,2305.135979003907,6959.0846616212475,34032.33078144171,239.13775634765625
568.6645751953126,915.2580139160165,2309.61254882812,6959.084661621385,33696.4712111341,239.18060302734375
568.5946533203125,917.9243438720694,2294.660773925771,6910.234857910344,33360.61164082649,238.41769409179688
574.022241210937,920.0988861083983,2284.3008129882796,6733.220111817087,33024.752070506656,237.6377410888672
570.5333923339841,915.0716766357422,2282.03345458984,6733.220111817087,32688.892500199046,236.12942504882812
570.7951416015621,909.0018707275389,2280.821584472654,6791.735268555143,31211.957179139506,235.873046875
568.4658142089842,903.227584838867,2271.138796386717,6910.234857910344,29733.87964004474,235.30499267578125
569.2293090820311,897.7179290771483,2269.036000976562,6791.735268555143,28255.80210100375,234.25418090820312
567.4643981933593,895.4628356933594,2268.315341796874,6910.234857910344,26777.724561908988,233.53004455566406
570.5333923339841,901.3031280517574,2278.9230737304683,6910.234857910344,25299.647022867997,234.80548095703125
571.1357971191404,907.5879913330077,2278.9230737304683,6959.084661621385,32806.450950586695,236.2421112060547
571.3944519042963,907.5879913330077,2280.8126171874997,6959.084661621385,32776.98473964855,236.47015380859375
573.3118835449218,913.1784912109404,2281.123225097655,7034.9057211915,32747.51852871148,237.1793975830078
572.950537109375,908.3890472412128,2273.3661499023347,6959.084661621385,32718.052317773338,236.11117553710938
576.4755859375,917.8653198242191,2271.138796386717,6959.084661621385,32688.586106836265,236.60926818847656
575.4085327148435,916.7355041503924,2278.9230737304683,6959.084661621385,31211.957179139506,236.97938537597656
576.313360595703,919.704895019532,2279.3226367187476,7034.9057211915,32924.31579433605,238.62489318847656
576.959210205078,919.6155975341799,2271.138796386717,7034.905721191322,32894.84958339683,238.46707153320312
576.4755859375,916.2829498291028,2269.036000976563,7034.9057211915,32865.383372459764,237.93368530273438
577.4403686523436,919.9628082275391,2269.4746948242223,6959.084661621385,32835.917161522695,237.90399169921875
576.5412475585932,919.9763702392581,2268.3153417968765,7034.9057211915,33876.44512577886,238.8056640625
576.1544189453124,917.8653198242191,2258.796047363291,7034.9057211915,33653.19434453211,238.21664428710938
576.0603149414061,916.2829498291028,2268.3153417968765,6959.084661621385,33429.94356326911,237.82420349121094
